Year,Week,Club1,Club2,Att1,Mid1,Def1,Att2,Mid2,Def2,Diff1,Diff2,Goals1,Goals2
2020,3,SD Eibar,Athletic Bilbao,77,78,75,79,79,79,-0.5,-2.0,1,2
2020,3,Real Valladolid,Celta Vigo,76,76,73,80,77,76,-1.0,0.5,1,1
2020,4,Real Sociedad,Valencia CF,81,80,77,81,81,81,1.0,0.3333333333333333,0,1
2020,4,Getafe CF,Real Betis,80,77,78,81,81,78,0.5,0.6666666666666666,3,0
2020,4,SD Huesca,Atlético Madrid,73,72,72,81,83,82,-0.6666666666666666,5.0,0,0
2020,4,Villarreal CF,CD Alavés,80,79,78,76,75,76,-1.0,-0.6666666666666666,3,1
2020,4,SD Eibar,Elche CF,77,78,75,74,69,67,-0.6666666666666666,-3.0,0,1
2020,4,Real Madrid,Real Valladolid,85,87,85,76,76,73,0.5,-0.6666666666666666,1,0
2020,4,Athletic Bilbao,Cádiz CF,79,79,79,70,72,71,-0.5,-0.6666666666666666,0,1
2020,4,Sevilla FC,Levante UD,79,81,80,77,77,76,2.0,0.0,1,0
2020,4,Celta Vigo,FC Barcelona,80,77,76,88,85,85,0.3333333333333333,4.0,0,3
2020,5,Real Valladolid,SD Eibar,76,76,73,77,78,75,-0.75,-0.75,1,2
2020,5,Atlético Madrid,Villarreal CF,81,83,82,80,79,78,2.5,-0.25,0,0
2020,5,Real Sociedad,Getafe CF,81,80,77,80,77,78,0.5,1.3333333333333333,3,0
2020,5,Elche CF,SD Huesca,74,69,67,73,72,72,-1.0,-0.5,0,0
2020,5,Valencia CF,Real Betis,81,81,81,81,81,78,0.5,-0.25,0,2
2020,5,CA Osasuna,Celta Vigo,76,74,74,80,77,76,-0.3333333333333333,-0.5,2,0
2020,5,CD Alavés,Athletic Bilbao,76,75,76,79,79,79,-1.0,-0.6666666666666666,1,0
2020,5,Levante UD,Real Madrid,77,77,76,85,87,85,-0.3333333333333333,0.6666666666666666,0,2
2020,5,Cádiz CF,Granada CF,70,72,71,76,75,75,-0.25,-0.6666666666666666,1,1
2020,5,FC Barcelona,Sevilla FC,88,85,85,79,81,80,3.5,1.5,1,1
2020,6,Granada CF,Sevilla FC,76,75,75,79,81,80,-0.5,1.0,1,0
2020,6,Celta Vigo,Atlético Madrid,80,77,76,81,83,82,-0.8,1.6666666666666667,0,2
2020,6,Real Madrid,Cádiz CF,85,87,85,70,72,71,1.0,-0.2,0,1
2020,6,Getafe CF,FC Barcelona,80,77,78,88,85,85,0.25,2.3333333333333335,1,0
2020,6,SD Eibar,CA Osasuna,77,78,75,76,74,74,-0.4,0.25,0,0
2020,6,Athletic Bilbao,Levante UD,79,79,79,77,77,76,-0.75,-0.75,2,0
2020,6,Villarreal CF,Valencia CF,80,79,78,81,81,81,-0.2,0.0,2,1
2020,6,CD Alavés,Elche CF,76,75,76,74,69,67,-0.6,-0.6666666666666666,0,2
2020,6,SD Huesca,Real Valladolid,73,72,72,76,76,73,-0.4,-0.8,2,2
2020,6,Real Betis,Real Sociedad,81,81,78,81,80,77,0.2,1.0,0,3
2020,7,Elche CF,Valencia CF,74,69,67,81,81,81,0.0,-0.16666666666666666,2,1
2020,7,FC Barcelona,Real Madrid,88,85,85,85,87,85,1.5,0.6,1,3
2020,7,CA Osasuna,Athletic Bilbao,76,74,74,79,79,79,0.2,-0.2,1,0
2020,7,Sevilla FC,SD Eibar,79,81,80,77,78,75,0.5,-0.3333333333333333,0,1
2020,7,Atlético Madrid,Real Betis,81,83,82,81,81,78,1.75,-0.3333333333333333,2,0
2020,7,Real Valladolid,CD Alavés,76,76,73,76,75,76,-0.6666666666666666,-0.8333333333333334,0,2
2020,7,Cádiz CF,Villarreal CF,70,72,71,80,79,78,0.0,0.0,0,0
2020,7,Getafe CF,Granada CF,80,77,78,76,75,75,0.4,-0.2,0,1
2020,7,Real Sociedad,SD Huesca,81,80,77,73,72,72,1.3333333333333333,-0.3333333333333333,4,1
2020,7,Levante UD,Celta Vigo,77,77,76,80,77,76,-1.0,-1.0,1,1
